AUDIT_KEY,SOURCE_OBJECT_KEY,BATCH_ID,ETL_RUN_DATE,LAYER_NAME,PIPELINE_RUNID,PIPELINE_TRIGGER_NAME,TRIGGERED_BY_PIPELINE,SOURCE_TABLE,TARGET_TABLE,PIPELINE_NAME,LOAD_FROM_DATETIME,LOAD_TO_DATETIME,PIPELINE_START_TIME,PIPELINE_END_TIME,TASK_DURATION_SECONDS,TARGET_ROW_COUNT,ROWS_EXTRACTED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,TOTAL_ROW_COUNT,FILE_SIZE_KB,LOAD_STATUS,ERROR_MESSAGE,PARTITION_KEY_VALUE,delta_max_value
9755,3001023,20241026212355,2024-10-26,MART,ba273f94-68ee-4e3b-aaed-4703b209cfc8,Sandbox,null,BEHAVDATACUBEFINL,BEHAVDATACUBEFINL,pl_edp_monthly_mart_load_parent,2024-10-25T10:22:19.000Z,2024-10-26T21:24:00.000Z,2024-10-26T21:23:55.000Z,2024-10-26T21:25:29.000Z,94,0,0,0,0,0,0,null,SUCCESS,null,null,null
9758,1002089,20241026210023,2024-10-26,CURATED,2e59c209-88ac-49a7-9859-37d4838d3f4f,TGR_FINACLE_CURATED_ONE_HOURLY,pl_edp_finacle_curated_hourly_parent,DEMOGRAPHIC,DEMOGRAPHIC,pl_edp_finacle_curated_hourly_parent,2024-10-26T20:00:39.000Z,2024-10-26T21:00:31.000Z,2024-10-26T21:30:17.000Z,2024-10-26T21:35:59.000Z,342,1440,1440,1440,1069,0,null,null,SUCCESS,null,null,null
9767,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,06725068-3c97-48ed-953a-7998248e5346,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T22:45:19.000Z,2024-10-26T21:31:55.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:33:10.000Z,101,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#60256, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACCO",null,null
9768,3001028,20241026213304,2024-10-26,MART,a46b6bee-bc37-4919-9bb6-5e9ee275a4fc,Sandbox,null,DORMANTCUBE,DORMANTCUBE,pl_edp_monthly_mart_load_parent,2024-10-20T08:43:14.000Z,2024-10-26T21:33:15.000Z,2024-10-26T21:33:04.000Z,2024-10-26T21:34:36.000Z,91,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query : ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 71 pos 42;\n'Project [BASE.*, 'last_txn_date, 'LAST_TXN_AMT, 'A_ACCOUNT_STATUS, 'A_ACCT_STATUS_DATE, 'I_ACCOUNT_STATUS, 'I_ACCT_STATUS_DATE, 'DATEDIFF(date_sub(current_date(Some(Etc/UTC)), 1), 'LAST_TXN_date) AS NUMBDAYSPASSD#70473, 'GROUP_ID, 'TOTAL_ACCT, 'DEBIT_CREDIT_INDICATOR, 'DC_ACTIV_CARD_FLAG, 'TOTAL_POS_CNT, 'NBK_REG_FLAG, 'MBK_REG_FLAG, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_AMT]\n+- 'Join LeftOuter, ('BASE.FACNO = 'mbk_trans.DEBIT_ACCOUNT_NUMBER)\n   :- 'Join LeftOuter, ('BASE.FACNO = 'nbk_trans.account_no)\n   :  :- 'Join LeftOuter, ('BASE.FACNO = 'pos_data.account_number)\n   :  :  :- 'Join LeftOuter, ('BASE.FCUSTNO = 'mbk_reg.fin_customer_no)\",null,null
9769,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,38d10ffe-f111-4893-936f-280c7c9316c8,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:31:55.000Z,2024-10-26T21:33:36.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:34:58.000Z,209,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#79446, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACCO",null,null
9770,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,f97d56b5-8beb-4c95-94e0-527577812922,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:33:36.000Z,2024-10-26T21:35:19.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:36:39.000Z,311,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#88026, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACCO",null,null
9771,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,b412f28f-5d68-4609-bb86-70ed0776710a,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:35:19.000Z,2024-10-26T21:37:10.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:38:31.000Z,423,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#96606, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACCO",null,null
9772,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,982bf410-9e00-4e03-b17a-1341331e94b6,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:37:10.000Z,2024-10-26T21:39:00.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:40:26.000Z,538,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#105186, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
9773,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,a55ad219-6cbc-4002-bb26-cd440923cc86,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:39:00.000Z,2024-10-26T21:40:51.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:42:05.000Z,637,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#113766, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
9774,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,7cf41c86-af1c-4184-8aa8-8f4833555313,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:40:51.000Z,2024-10-26T21:42:37.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:43:50.000Z,742,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#122346, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
9775,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,3b9333c7-18ec-4766-917a-4c191a77f65c,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:42:37.000Z,2024-10-26T21:44:22.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:45:36.000Z,848,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#130926, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
9776,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,ac35bc28-27b4-4c62-b36b-d8fab056ab79,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:44:22.000Z,2024-10-26T21:46:07.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:49:06.000Z,1058,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#139506, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
9777,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,ea1a901a-1226-4cf2-affe-1ce1975d150d,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:46:07.000Z,2024-10-26T21:50:29.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:51:43.000Z,1214,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#148086, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
9778,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,2e526443-878e-4b67-a608-33b418d3f49f,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:50:29.000Z,2024-10-26T21:52:06.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:53:21.000Z,1312,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#156666, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
9779,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,3e8c3ebc-e42d-4af0-8c6b-a074c6868084,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:52:06.000Z,2024-10-26T21:53:51.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:55:07.000Z,1419,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#165246, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
9780,3001015,20241026213128,2024-10-26,MART,d4f82caf-6739-4dc7-90b2-c46b87ac767a,04e36cb6-d906-4707-93b0-4003ce12f976,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-26T21:53:51.000Z,2024-10-26T21:55:38.000Z,2024-10-26T21:31:28.000Z,2024-10-26T21:56:52.000Z,1524,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column, variable, or function parameter with name `CARDSTATUSSKEY` cannot be resolved. Did you mean one of the following? [`CARD_STATE`, `CARD_HASH_KEY`, `STATUS`, `CARD_TYPE`, `CARD_NUMBER`]. SQLSTATE: 42703; line 72 pos 38;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#173826, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fields]\n+- 'Join LeftOuter, (('wht.account_no = 'base.account_no) AND ('wht.TRANS_BUCKT = 'base.TRANS_BUCKT))\n   :- 'Join LeftOuter, (('ATM_CNT.ACCOUNT_NUMBER = 'BASE.ACC",null,null
